0.0009765285190810139 0.8231449764861577
0.0010167842042615631 0.8231529257286181
0.00105869935985971 0.823153000036262
0.0011023423946493838 0.8231521419512746
0.0011477845374369175 0.8231544975776274
0.0011950999533119643 0.8231483139003086
0.0012443658646906612 0.8231601980915645
0.0012956626773485752 0.8231298133555419
0.0013490741116491485 0.8231528931235624
0.0014046873391818015 0.8231618489765578
0.0014625931250327059 0.8231277759067345
0.00152288597592042 0.823134308704689
0.001585664294438161 0.8231653139156737
0.0016510305396544394 0.8231482088156109
0.0017190913943341865 0.8231625823651975
0.0017899579390532627 0.8231641478240171
0.0018637458334905526 0.8231457132785467
0.0019405755051934957 0.8231561128075168
0.0020205723461251567 0.8231604179243797
0.0021038669173135995 0.8231611726491261
0.002190595161937577 0.8231698968691513
0.0022808986271963066 0.8231627587732799
0.0023749246953254483 0.8231641039630696
0.0024728268241362926 0.8231567542457345
0.002574764797470781 0.8231707040793869
0.002680904985981083 0.8231572492369319
0.002791420618659359 0.8231431030800848
0.0029064920655608732 0.8231613345760695
0.0030263071321818573 0.8231661260940416
0.0031510613659726026 0.8231572549647738
0.003280958375486011 0.8231821276130207
0.003416210162682503 0.8231555636002021
0.003557037468933587 0.8231560645535804
0.0037036701352888522 0.8231625519493634
0.003856347477594327 0.8231661609790706
0.004015318677074434 0.8231686414004775
0.004180843187015017 0.8231728870477091
0.00435319115621115 0.8231738592937519
0.004532643869870857 0.8231886406171892
0.004719494208694325 0.8231954579898726
0.0049140471268778255 0.8231804542104801
0.005116620149822549 0.82319322350262
0.0053275438923606035 0.8232158052956686
0.00554716259834397 0.8231920340373372
0.0057758347024770874 0.8232106837840804
0.006013933415309989 0.8232189639706075
0.006261847332346765 0.8232199353661163
0.006519981068263493 0.8232482612128519
0.006788755917270624 0.8232532351425023
0.007068610540697719 0.8232608787243049
0.007360001682922653 0.8232564805185566
0.00766340491681373 0.8232627630651029
0.007979315419901387 0.8232779359415912
0.008308248782546173 0.8232988526655161
0.008650741849422095 0.8233134559464855
0.009007353595688605 0.8233242340634643
0.009378666039281301 0.8233585265845926
0.00976528519081014 0.823359134705106
0.010167842042615631 0.8233703995898163
0.010586993598597102 0.8233930025963221
0.01102342394649384 0.8234331462904327
0.011477845374369175 0.8234525041687719
0.011950999533119655 0.8234872178064212
0.012443658646906611 0.8235291618391923
0.012956626773485753 0.823548953005156
0.013490741116491485 0.8235773574836609
0.014046873391818015 0.823629078533776
0.014625931250327058 0.8236505730480939
0.015228859759204202 0.8236874666041264
0.015856642944381612 0.8237594484949414
0.01651030539654441 0.8238240434945976
0.017190913943341865 0.8238791812593534
0.01789957939053263 0.8239455087015218
0.018637458334905526 0.8240248696155184
